price,bed,bath,sqft_living,sqft_total,floors,condition,sqft_basement,yr_built,yr_renovated,city
861990.0,5.0,2.75,3595,5639,2.0,3,0,2014,0,Redmond
0.0,5.0,2.75,2740,5616,1.5,5,1,1925,0,Seattle
875000.0,5.0,2.5,2920,5568,2.0,3,1,1906,1,Seattle
279000.0,5.0,2.5,2690,5557,2.0,3,0,2012,1,Seattle
660500.0,5.0,2.5,2950,5500,1.5,5,1,1918,0,Seattle
975000.0,5.0,3.0,2620,5477,2.0,3,0,2009,0,Seattle
804995.0,5.0,1.5,3360,5402,2.0,3,0,2014,0,Sammamish
399950.0,5.0,2.75,1970,5400,1.0,3,1,1986,0,Seattle
739900.0,5.0,2.5,2980,5377,2.0,3,0,2006,0,Redmond
725000.0,5.0,2.75,2830,5310,2.0,3,0,2006,0,Redmond
735000.0,5.0,2.75,3390,5211,2.0,3,0,2004,1,Sammamish
205000.0,5.0,1.75,1730,5200,1.0,4,1,1978,1,Covington
345600.0,5.0,3.5,2800,5120,2.5,3,0,1903,1,Seattle
295000.0,5.0,3.5,2100,5107,2.0,3,1,1999,0,Seattle
970000.0,5.0,2.75,3500,5040,2.0,3,1,1927,1,Seattle
650000.0,5.0,2.75,2550,5040,1.5,5,0,1902,0,Seattle
739900.0,5.0,2.5,3290,5029,2.0,3,0,2004,1,Sammamish
515000.0,5.0,3.25,2910,5027,2.0,3,1,2013,1,Seattle
365000.0,5.0,2.75,2410,5003,1.0,3,1,2008,0,Seattle
957000.0,5.0,3.25,3160,5000,2.0,3,1,2005,0,Seattle
523460.0,5.0,1.75,1890,5000,1.5,3,1,1906,1,Seattle
390000.0,5.0,3.75,2890,5000,1.0,3,1,2006,0,Seattle
762000.0,5.0,2.0,3370,5000,1.5,4,1,1907,0,Seattle
1990000.0,5.0,3.0,4480,5000,2.5,5,1,1902,0,Seattle
310000.0,5.0,3.0,1880,5000,1.0,3,1,1997,0,Seattle
488000.0,5.0,2.0,2020,5000,1.5,4,0,1938,0,Seattle
822500.0,5.0,3.5,2320,4960,2.0,5,1,1926,0,Seattle
588000.0,5.0,3.0,2190,4900,2.0,5,1,1940,0,Seattle
1462497.0,5.0,3.25,3840,4800,3.0,3,1,2008,0,Seattle
866059.0,5.0,3.5,3130,4797,2.0,3,1,2014,0,Bellevue
405000.0,5.0,2.5,2430,4781,2.0,3,0,2001,0,Renton
495000.0,5.0,3.0,2440,4750,1.0,3,1,2006,0,Seattle
0.0,5.0,2.5,2090,4698,2.0,3,0,1998,1,Maple Valley
380000.0,5.0,3.5,2420,4670,2.0,3,0,2013,1,Seattle
847000.0,5.0,1.0,2550,4623,2.5,4,0,1905,0,Seattle
599000.0,5.0,2.75,2820,4608,1.0,3,1,1967,1,Seattle
525000.0,5.0,3.0,2450,4591,2.0,3,0,1994,0,Seattle
650000.0,5.0,1.75,1260,4500,1.5,3,0,1926,1,Seattle
429000.0,5.0,2.5,2340,4500,2.0,3,0,2009,0,Renton
646000.0,5.0,2.75,2870,4461,1.0,3,1,1976,0,Seattle
2000000.0,5.0,4.0,4580,4443,3.0,3,0,2004,1,Sammamish
540000.0,5.0,3.0,2870,4369,2.0,3,1,2007,0,Bothell
690500.0,5.0,2.0,2000,4211,1.5,4,1,1908,0,Seattle
615000.0,5.0,2.0,2130,4180,1.5,5,1,1926,0,Seattle
881000.0,5.0,3.0,2510,4125,1.5,5,1,1925,0,Seattle
547000.0,5.0,2.5,2200,4080,1.5,5,1,1916,0,Seattle
309000.0,5.0,2.75,2481,4045,2.0,3,0,2014,0,Auburn
427000.0,5.0,2.75,2220,4000,1.0,3,1,1973,1,Seattle
989000.0,5.0,3.5,3280,4000,2.0,3,1,2003,0,Seattle
1110000.0,5.0,3.25,3350,4000,2.0,4,1,1997,0,Seattle
910000.0,5.0,2.5,2350,4000,2.0,3,0,1993,0,Seattle
610000.0,5.0,2.5,3990,3839,1.0,4,1,1962,0,Seattle
620000.0,5.0,2.5,2540,3832,2.0,5,1,1929,0,Seattle
1059500.0,5.0,3.25,3230,3825,2.0,3,1,2014,0,Seattle
525000.0,5.0,3.0,2750,3800,1.5,5,1,1926,0,Seattle
341166.666667,5.0,2.75,2670,3800,2.0,3,0,2014,0,Renton
533000.0,5.0,2.75,1800,3780,1.5,3,1,1926,1,Seattle
585000.0,5.0,1.75,2000,3750,2.0,4,0,1921,0,Seattle
1307000.0,5.0,3.25,2800,3200,1.5,5,1,1932,1,Seattle
420000.0,5.0,3.0,2630,3149,2.0,3,1,2013,1,Renton
362000.0,5.0,3.0,1810,3000,2.0,3,0,1998,1,Seattle
443000.0,5.0,1.75,1650,3000,1.5,3,0,1902,0,Seattle
490000.0,5.0,3.5,4460,2975,3.0,3,1,2013,1,Seattle
750500.0,5.0,3.0,2170,2440,1.5,4,1,1911,1,Seattle
480000.0,4.0,3.5,3370,435600,2.0,3,0,2005,0,North Bend
1005000.0,4.0,4.5,4225,284011,2.0,4,0,1985,0,Sammamish
568000.0,4.0,1.75,2110,265716,1.0,4,0,1979,0,Redmond
712000.0,4.0,2.5,3400,247421,2.0,3,0,2001,0,Ravensdale
739000.0,4.0,2.5,2800,246114,2.0,3,0,1999,0,Carnation
775000.0,4.0,3.25,4100,241322,2.0,3,1,1981,1,Woodinville
293000.0,4.0,2.5,3250,235063,1.0,3,0,1973,1,Auburn
475000.0,4.0,3.5,3400,234352,2.0,3,1,1991,0,Vashon
599000.0,4.0,2.5,2790,230868,2.0,3,0,1989,0,Woodinville
540000.0,4.0,2.25,2540,228254,1.0,3,1,1990,1,Duvall
404950.0,4.0,2.25,2340,217014,1.0,4,0,1982,1,Auburn
549900.0,4.0,3.0,2830,213879,2.0,4,0,1987,0,Auburn
799000.0,4.0,3.0,2580,209523,2.0,3,0,1984,0,Redmond
925000.0,4.0,2.5,3280,209088,2.0,3,0,1994,0,Redmond
806000.0,4.0,2.5,2500,206474,1.0,3,0,1997,0,Redmond
799950.0,4.0,3.5,4220,196817,2.0,3,0,1993,0,Auburn
955000.0,4.0,4.25,5660,193593,2.0,3,1,2001,0,Duvall
400000.0,4.0,1.75,2670,189486,2.0,3,0,1972,1,Auburn
687000.0,4.0,3.25,4400,186846,2.0,4,0,1993,0,Enumclaw
792500.0,4.0,2.5,4290,175421,2.0,3,0,2004,1,Ravensdale
563500.0,4.0,1.75,2085,174240,1.0,3,1,1964,1,Fall City
1200000.0,4.0,3.5,4740,172497,2.0,3,0,2003,0,Redmond
760000.0,4.0,2.5,3300,165528,2.0,3,0,1984,0,Woodinville
800000.0,4.0,3.25,3540,159430,2.0,3,0,2007,0,Carnation
1090000.0,4.0,2.5,4340,141570,2.5,3,0,1992,0,Redmond
565000.0,4.0,2.75,3130,139392,2.0,4,0,1981,0,Kent
585000.0,4.0,1.75,2470,131790,2.0,3,0,1937,1,Vashon
107500.0,4.0,1.5,1590,131551,1.0,4,0,1966,0,Enumclaw
550000.0,4.0,1.5,2750,128502,1.0,2,1,1958,0,Renton
1140000.0,4.0,2.25,3310,127631,2.0,5,0,1924,1,Woodinville
1049000.0,4.0,3.75,4740,126759,2.0,4,0,1991,0,Issaquah
491500.0,4.0,1.75,2190,125452,1.0,3,0,1968,1,Auburn
132500.0,4.0,1.0,1540,115434,1.5,4,0,1923,0,Kent
845000.0,4.0,2.75,4070,115434,2.0,3,0,2002,0,North Bend
850000.0,4.0,3.25,4350,112750,1.0,3,1,2006,0,Issaquah
1900000.0,4.0,3.25,4130,112521,2.0,3,0,1978,0,Bellevue
375000.0,4.0,2.5,2040,109336,1.5,4,0,1973,0,Maple Valley
1360000.0,4.0,3.0,5430,108900,2.0,4,0,1987,0,Redmond
875000.0,4.0,3.5,3110,108464,2.0,4,0,1979,0,Sammamish
335000.0,4.0,2.0,2030,103672,1.0,4,0,1969,0,Enumclaw
1150000.0,4.0,4.0,4460,103382,2.0,3,0,2001,0,Redmond
1225000.0,4.0,4.5,5420,101930,1.0,3,1,2001,0,Redmond
455000.0,4.0,1.75,2050,94525,1.0,4,1,1959,0,Renton
950000.0,4.0,1.75,2500,92347,1.0,4,1,1970,0,Mercer Island
549000.0,4.0,2.25,2740,88426,2.0,3,0,1991,0,Issaquah
840000.0,4.0,3.5,3840,85728,2.0,3,0,1998,1,Carnation
390000.0,4.0,2.0,1900,76877,1.0,3,0,2004,1,Kent
411000.0,4.0,2.0,2370,76665,2.0,4,0,1978,1,Auburn
1580000.0,4.0,2.5,4570,74487,2.0,5,0,1948,1,Seattle
1300000.0,4.0,3.5,4380,74052,1.0,3,0,2001,0,Redmond
325000.0,4.0,1.5,1470,70800,1.0,3,0,1976,0,Ravensdale
0.0,4.0,1.5,2310,68824,2.0,4,0,1968,0,Black Diamond
1680000.0,4.0,4.25,5584,68257,2.0,3,0,1998,1,Carnation
370000.0,4.0,2.75,3150,67518,1.0,4,1,1965,0,Auburn
535000.0,4.0,2.5,2280,65836,2.0,3,0,2004,1,Woodinville
646212.5,4.0,2.5,3430,64441,2.0,3,0,2013,1,Woodinville
649950.0,4.0,2.5,2350,63162,2.0,4,0,1994,0,Woodinville
641000.0,4.0,2.5,2770,63118,2.0,3,0,1997,0,Carnation
510000.0,4.0,2.25,2450,62290,2.0,3,0,1976,0,Woodinville
263400.0,4.0,2.0,1360,60548,1.0,3,1,1960,1,Auburn
1120000.0,4.0,2.25,4470,60373,2.0,3,0,1988,1,Woodinville
1100000.0,4.0,3.75,5070,60123,2.0,3,0,2000,0,Redmond
780000.0,4.0,3.5,3910,59863,2.0,4,1,1987,0,Issaquah
810000.0,4.0,2.5,3480,59242,2.0,3,0,1988,1,Woodinville
590000.0,4.0,4.25,2360,57514,2.0,4,0,1939,1,Federal Way
650000.0,4.0,3.0,3720,57499,1.0,3,1,2003,0,Carnation
620000.0,4.0,2.5,2450,55387,2.0,3,0,1994,0,Redmond
883000.0,4.0,2.5,3670,54450,2.0,3,0,1999,0,Sammamish
625000.0,4.0,3.25,2730,54014,1.0,3,1,2007,0,Renton
1215000.0,4.0,3.75,3820,53574,1.0,3,0,1994,0,Woodinville
782000.0,4.0,3.5,5270,53428,2.0,3,1,2004,1,Renton
1820000.0,4.0,4.5,6640,53330,2.0,3,0,1993,0,Woodinville
460000.0,4.0,3.0,2230,52983,2.0,3,0,1991,0,Kent
1157200.0,4.0,4.25,5860,52889,2.0,4,1,1996,0,Woodinville
435000.0,4.0,2.75,3270,50994,2.0,4,1,1983,0,Kent
830000.0,4.0,2.5,1850,50662,1.0,3,1,1978,0,Redmond
910000.0,4.0,3.5,4040,50479,2.0,3,0,1987,1,Woodinville
568000.0,4.0,2.0,2340,50233,1.0,4,1,1966,0,Sammamish
531500.0,4.0,2.75,3110,49765,1.0,4,0,1958,1,Black Diamond
605000.0,4.0,2.25,2940,48788,1.0,5,1,1961,0,Kenmore
415000.0,4.0,2.25,3060,48787,2.0,3,0,1992,0,Ravensdale
625000.0,4.0,2.5,2630,48706,2.0,3,0,1986,0,Woodinville
356000.0,4.0,2.0,2020,48693,1.5,3,0,1949,1,North Bend
697000.0,4.0,2.75,3650,48351,1.5,4,0,1978,1,Woodinville
530000.0,4.0,1.75,2860,48351,1.0,3,1,1978,0,Woodinville
734950.0,4.0,3.25,4280,47179,2.0,3,1,2002,0,Auburn
650000.0,4.0,2.5,3350,46748,2.0,3,0,2004,1,Black Diamond
740000.0,4.0,2.25,2920,46355,2.0,4,0,1998,0,Fall City
700000.0,4.0,2.5,3010,46173,2.0,3,0,1996,0,Redmond
654950.0,4.0,2.5,2790,45902,2.0,3,0,1987,1,Woodinville
483500.0,4.0,2.5,2740,45732,2.0,3,0,1995,0,Woodinville
685000.0,4.0,2.5,2770,45514,2.0,4,0,1989,0,Woodinville
1228000.0,4.0,2.5,5730,44947,2.0,3,1,1991,0,Sammamish
900000.0,4.0,2.25,2460,44431,1.0,4,0,1957,1,Bellevue
1415000.0,4.0,5.25,4670,43950,2.0,3,0,1989,0,Bellevue
1042031.0,4.0,5.0,4110,43560,2.0,4,0,1978,1,Bellevue
320000.0,4.0,1.5,1890,43560,1.0,4,0,1974,0,Auburn
975000.0,4.0,2.5,4270,43386,1.0,3,1,1991,0,Redmond
630000.0,4.0,2.5,2740,43101,2.0,3,0,1993,0,Woodinville
665000.0,4.0,2.5,2790,43091,2.0,4,0,1989,0,Woodinville
838000.0,4.0,2.5,3310,42998,2.0,3,0,2001,0,Redmond
400000.0,4.0,2.5,3630,42884,1.5,3,1,1979,1,Auburn
585000.0,4.0,1.75,3000,42200,1.0,3,1,1950,1,Renton
445000.0,4.0,2.5,2280,42077,2.0,3,0,1994,0,Kent
925000.0,4.0,2.25,2260,41984,1.0,4,0,1967,0,Kirkland
569000.0,4.0,2.25,2250,41688,2.0,3,0,1980,0,Redmond
883000.0,4.0,2.5,2960,41656,2.0,3,0,1985,0,Woodinville
598000.0,4.0,2.5,3130,40918,2.0,3,0,1994,0,North Bend
681965.78125,4.0,2.5,2683,40386,2.0,4,0,1987,0,Redmond
630000.0,4.0,3.75,4610,40202,1.0,4,1,1980,0,Issaquah
235000.0,4.0,2.5,1810,39639,1.0,3,1,1970,1,Kent
486000.0,4.0,2.5,2150,39449,1.0,3,1,1978,0,Fall City
445800.0,4.0,2.25,2070,39446,1.0,3,1,1977,1,Lake Forest Park
454000.0,4.0,2.25,2630,39000,2.0,3,0,1979,1,Kent
854000.0,4.0,2.75,3150,38865,1.0,3,1,1986,0,Redmond
677099.565217,4.0,2.5,2540,38677,2.0,3,0,1987,1,Redmond
696000.0,4.0,3.5,3650,38546,2.0,3,1,1996,0,North Bend
900000.0,4.0,3.25,4700,38412,2.0,3,1,1978,0,Bellevue
591000.0,4.0,2.25,2710,38180,2.0,4,0,1977,0,Woodinville
600000.0,4.0,2.0,2510,38141,1.0,3,0,1960,1,Kirkland
609000.0,4.0,2.5,2150,37981,2.0,3,0,1985,0,Redmond
602000.0,4.0,1.75,2420,37800,1.0,4,1,1981,0,Redmond
985000.0,4.0,2.25,4230,37769,2.0,3,0,1989,0,Woodinville
380000.0,4.0,2.5,2150,37647,2.0,3,0,1991,0,Kent
453000.0,4.0,2.75,2300,37533,1.0,5,1,1979,0,Vashon
645000.0,4.0,2.5,2850,37522,2.0,3,0,1987,1,Sammamish
630000.0,4.0,2.75,2710,37277,2.0,3,0,2000,0,Issaquah
850000.0,4.0,3.5,3920,37122,2.0,3,0,1996,0,Redmond
260000.0,4.0,2.5,2000,37045,2.0,3,0,1989,0,Kent
1229000.0,4.0,3.5,3770,37034,2.0,3,1,1989,0,Bellevue
395000.0,4.0,2.75,1970,37026,1.0,4,0,1961,1,Vashon
385000.0,4.0,2.75,2700,37011,2.0,3,0,1984,0,Kent
675000.0,4.0,2.5,2560,36601,2.0,4,0,1987,0,Sammamish
610000.0,4.0,2.75,2600,36583,1.0,5,1,1976,0,Sammamish
870000.0,4.0,3.0,3040,36246,1.5,3,1,1923,1,Sammamish
1320000.0,4.0,3.5,4410,36200,2.0,3,0,1989,0,Bellevue
760000.0,4.0,2.5,2730,36183,2.0,3,0,1986,0,Redmond
589900.0,4.0,4.5,3870,35889,2.0,3,1,2001,0,Issaquah
482000.0,4.0,2.5,2710,35868,2.0,3,0,1989,0,Maple Valley
580000.0,4.0,2.5,2130,35752,1.0,3,1,1980,0,Sammamish
530000.0,4.0,3.25,4160,35654,2.0,3,1,1973,1,Issaquah
316850.0,4.0,3.0,4060,35621,1.0,3,1,1989,0,Auburn
1070000.0,4.0,2.5,3270,35445,2.0,3,0,1989,0,Bellevue
635000.0,4.0,2.5,3080,35430,2.0,3,0,1997,0,Redmond
690000.0,4.0,2.5,3220,35400,2.0,3,0,1991,0,Woodinville
669000.0,4.0,2.75,2700,35362,2.0,5,0,1976,0,Woodinville
720500.0,4.0,2.5,3350,35298,2.0,4,0,1985,0,Redmond
925000.0,4.0,3.0,3580,35261,1.5,3,0,1985,0,Woodinville
749950.0,4.0,2.75,3110,35235,2.0,4,0,1983,0,Woodinville
460000.0,4.0,2.5,2110,35091,1.0,4,1,1985,0,Issaquah
950000.0,4.0,2.5,3770,35081,2.0,3,0,1989,0,Redmond
485000.0,4.0,2.5,2470,35073,2.0,3,0,1989,0,Auburn
395000.0,4.0,2.75,2640,35070,1.5,3,0,1963,1,Kent
1050000.0,4.0,3.25,3440,35021,2.0,3,0,1983,1,Kirkland
550000.0,4.0,1.0,1660,34848,1.0,1,1,1933,0,Redmond
965000.0,4.0,2.25,3160,34560,1.0,4,0,1981,0,Woodinville
692000.0,4.0,3.25,5010,34460,2.0,3,0,1988,1,Bellevue
1920000.0,4.0,2.5,3070,34412,1.0,4,1,1950,1,Medina
480000.0,4.0,2.25,3250,34293,2.0,4,0,1983,0,Kent
720000.0,4.0,2.5,2440,34290,2.0,3,0,1987,1,Redmond
540000.0,4.0,2.5,2050,34222,2.0,4,0,1989,0,Woodinville
537500.0,4.0,3.0,2920,33976,1.0,5,1,1964,0,Bellevue
633100.0,4.0,2.5,2470,33305,2.0,3,0,1993,0,Redmond
743700.0,4.0,2.5,2610,33206,2.0,3,0,1988,1,Redmond
390000.0,4.0,2.25,1770,33132,1.0,4,1,1965,0,Renton
590000.0,4.0,2.25,2430,32496,1.0,3,0,1993,0,Woodinville
860000.0,4.0,2.0,3740,32417,2.0,3,0,2000,0,Redmond
380000.0,4.0,2.5,1984,32400,1.0,3,1,1962,1,Des Moines
875000.0,4.0,2.5,3470,32109,2.0,3,0,1995,0,Woodinville
489950.0,4.0,2.25,2640,31941,1.0,4,0,1986,0,Auburn
1115000.0,4.0,2.5,3180,31931,1.0,4,1,1978,1,Bellevue
405125.0,4.0,2.75,4230,31747,2.0,4,0,1985,0,Woodinville
790000.0,4.0,3.5,3190,31450,2.0,3,0,2010,0,Issaquah
299950.0,4.0,1.75,1560,31299,1.0,4,0,1965,0,Auburn
869000.0,4.0,3.0,3740,30884,2.0,3,1,1988,1,Woodinville
715000.0,4.0,2.5,2650,30500,1.0,4,1,1960,1,Issaquah
725000.0,4.0,2.5,3420,30410,2.0,3,0,1988,1,Woodinville
599000.0,4.0,2.25,2260,29930,2.0,4,1,1977,0,Bellevue
585000.0,4.0,3.25,2400,29252,2.0,4,0,1982,1,Woodinville
1010000.0,4.0,2.5,3760,29224,2.0,3,0,1987,1,Redmond
835000.0,4.0,2.5,3030,29163,2.0,3,0,1998,1,Redmond
610000.0,4.0,1.75,1830,29110,2.0,3,1,1990,1,Mercer Island
857000.0,4.0,3.0,3720,29043,2.0,3,0,1991,0,Kirkland
210000.0,4.0,1.75,2180,28710,1.0,3,1,1950,1,SeaTac
576000.0,4.0,2.5,2440,28405,2.0,3,0,2002,0,Kenmore
675000.0,4.0,3.0,2690,28300,1.0,3,0,1954,1,Normandy Park
3710000.0,4.0,3.5,5550,28078,2.0,4,1,2000,0,Medina
580379.0,4.0,2.75,2240,27820,1.5,4,0,1976,1,Sammamish
725000.0,4.0,3.25,3940,27591,2.0,3,1,2000,0,Renton
677099.565217,4.0,2.5,2150,27540,2.0,3,0,1997,0,Redmond
4489000.0,4.0,3.0,6430,27517,2.0,3,0,2001,0,Bellevue
699000.0,4.0,2.5,3280,27441,2.0,3,0,1996,0,Redmond
314900.0,4.0,1.75,2700,27072,1.0,3,1,1958,1,Federal Way
2555000.0,4.0,2.5,5300,26211,2.0,2,1,1923,0,Seattle
647500.0,4.0,1.75,2060,26036,1.0,4,1,1947,1,Normandy Park
835000.0,4.0,4.25,4930,25714,2.0,3,0,2005,0,Auburn
625000.0,4.0,3.25,4240,25639,2.0,3,1,1989,0,Federal Way
365000.0,4.0,2.0,1940,25600,1.0,1,0,1962,0,Bellevue
862500.0,4.0,2.75,3280,24440,2.0,3,0,1996,0,Woodinville
657500.0,4.0,2.75,4140,24190,2.0,3,0,2002,0,Auburn
1250000.0,4.0,3.25,3820,24166,2.0,4,1,1990,0,Mercer Island
420000.0,4.0,2.5,3040,24123,2.0,3,0,1999,0,Auburn
407000.0,4.0,2.25,2810,23400,1.0,3,1,1958,1,Des Moines
0.0,4.0,1.5,2180,22870,1.0,4,1,1954,1,Kent
2027000.0,4.0,3.75,4100,22798,1.5,5,1,1934,1,Mercer Island
350000.0,4.0,2.5,2040,22653,2.0,3,0,2011,0,Seattle
385000.0,4.0,2.5,3200,22651,1.0,5,1,1970,0,Kent
565000.0,4.0,2.5,2440,22594,2.0,3,0,1996,0,Redmond
875000.0,4.0,2.5,3220,22588,2.0,3,0,1996,0,Woodinville
863000.0,4.0,2.5,4120,22370,2.0,3,0,1997,0,Sammamish
879000.0,4.0,2.5,3360,22111,2.0,3,0,1994,0,Sammamish
736500.0,4.0,2.5,3180,21904,2.0,3,0,2000,0,Renton
443500.0,4.0,2.5,2040,21781,2.0,3,0,1994,0,Carnation
870000.0,4.0,3.0,4500,21780,2.0,3,1,1980,0,Mercer Island
812650.0,4.0,2.5,3700,21755,1.0,3,1,1988,1,Bellevue
1300000.0,4.0,1.75,2610,21600,1.0,4,0,1966,0,Clyde Hill
495000.0,4.0,2.75,2656,21195,2.0,3,0,2014,0,Auburn
455000.0,4.0,2.25,2450,21000,1.0,4,1,1954,1,Burien
2750000.0,4.0,3.25,4430,21000,2.0,3,0,1952,1,Medina
229950.0,4.0,1.75,1300,21000,1.0,4,0,1969,0,Federal Way
575000.0,4.0,2.5,4620,20793,2.0,4,0,1991,0,Federal Way
2400000.0,4.0,3.25,4140,20734,1.0,3,1,1977,1,Clyde Hill
465425.0,4.0,2.75,2430,20720,1.0,3,0,1967,1,Woodinville
1728000.0,4.0,3.0,3700,20570,1.0,4,1,1976,1,Bellevue
2075000.0,4.0,3.5,4230,20377,2.0,3,0,1997,0,Bellevue
465000.0,4.0,2.25,1820,20349,1.0,5,1,1977,0,Woodinville
782000.0,4.0,2.5,2830,20345,2.0,3,1,1979,1,Bellevue
749400.0,4.0,2.5,3240,20301,2.0,3,0,1985,0,Redmond
400000.0,4.0,1.75,1700,20283,1.5,3,1,1965,1,Duvall
380000.0,4.0,2.25,2150,20181,1.0,3,1,1963,1,Kenmore
673476.818182,4.0,2.5,1820,20011,2.0,3,0,1987,1,Sammamish
1388000.0,4.0,3.0,4040,20001,1.0,3,1,1972,1,Clyde Hill
2100000.0,4.0,1.75,3550,19865,2.0,3,0,1962,1,Medina
1025000.0,4.0,3.5,3320,19850,1.0,4,1,1977,0,Mercer Island
171000.0,4.0,2.0,1520,19672,1.0,3,1,1920,1,Tukwila
188000.0,4.0,2.75,3260,19542,1.0,4,1,1968,0,Medina
2351956.0,4.0,4.25,5010,19412,2.0,3,1,2014,0,Mercer Island
1339000.0,4.0,2.5,4250,19387,2.0,4,1,1972,0,Mercer Island
0.0,4.0,3.75,4060,19290,2.0,3,0,2002,0,Sammamish
450000.0,4.0,2.5,2300,19250,1.0,4,0,1955,1,North Bend
999000.0,4.0,2.75,2800,19168,2.0,3,0,1992,0,Sammamish
460000.0,4.0,2.5,2550,19017,1.0,4,1,1961,1,Lake Forest Park
322200.0,4.0,2.25,2010,19000,2.0,4,0,1975,0,Covington
2271150.0,4.0,3.25,4040,18916,1.0,4,0,1954,1,Medina
0.0,4.0,4.0,3680,18804,2.0,3,0,1990,1,Sammamish
360000.0,4.0,2.0,2680,18768,1.0,5,0,1965,0,Auburn
749950.0,4.0,2.75,2910,18700,1.0,3,1,1957,1,Shoreline
1000000.0,4.0,3.0,4260,18687,2.0,3,0,1996,0,Sammamish
645000.0,4.0,2.5,2690,18653,2.0,3,0,1985,0,Sammamish
370000.0,4.0,2.5,3090,18645,2.0,3,0,1995,0,Federal Way
0.0,4.0,5.0,4550,18641,1.0,3,1,2002,0,Sammamish
747500.0,4.0,2.25,2350,18600,2.0,4,0,1977,0,Kenmore
0.0,4.0,2.5,4080,18362,2.0,4,0,1983,0,Clyde Hill
659500.0,4.0,3.0,2620,18362,1.0,4,1,1956,0,Bellevue
840000.0,4.0,3.5,3860,18334,2.0,3,1,1996,0,Woodinville
725000.0,4.0,2.5,2650,18295,2.0,3,0,1986,0,Bellevue
493000.0,4.0,1.75,2030,18295,1.5,4,0,1975,0,Kirkland
0.0,4.0,2.25,2890,18226,3.0,3,0,1984,0,Renton
749000.0,4.0,2.5,2930,18199,2.0,3,0,1998,1,Sammamish
435000.0,4.0,3.0,4260,18000,2.0,3,0,2000,0,Mercer Island
234000.0,4.0,1.0,1390,18000,1.0,3,0,1955,1,Kent
740000.0,4.0,2.75,2490,17833,2.0,3,1,1979,1,Seattle
575000.0,4.0,2.5,3020,17810,1.0,3,1,1979,1,Lake Forest Park
302000.0,4.0,1.75,1530,17664,1.5,3,0,1968,1,Renton
568000.0,4.0,1.75,2790,17476,1.0,3,1,1956,1,Burien
1280000.0,4.0,3.5,4660,17398,2.0,3,0,2003,0,Bellevue
665000.0,4.0,2.5,2600,17388,2.0,3,0,1996,0,Newcastle
470000.0,4.0,2.25,2380,17199,2.0,3,1,1979,1,Kenmore
1800000.0,4.0,3.5,4460,16953,1.0,3,1,1962,1,Medina
800000.0,4.0,2.5,2990,16809,2.0,3,0,1990,1,Woodinville
1410000.0,4.0,2.25,3250,16684,2.0,3,0,1979,1,Medina
1212500.0,4.0,3.5,4560,16643,1.0,3,1,1995,0,Bellevue
1050000.0,4.0,3.25,4400,16625,2.0,3,0,2003,0,Sammamish
650000.0,4.0,2.75,1910,16532,1.0,4,1,1940,1,Seattle
1325000.0,4.0,4.0,4420,16526,2.0,3,0,2013,1,Sammamish
84350.0,4.0,2.0,2630,16475,2.0,4,0,1953,1,Yarrow Point
560000.0,4.0,2.5,2480,16360,1.0,5,1,1959,0,Kenmore
240000.0,4.0,1.0,1910,16320,1.5,3,0,1934,1,Seattle
1012000.0,4.0,2.5,2980,16263,2.0,3,0,1989,0,Bellevue
550000.0,4.0,3.5,4150,16197,2.0,3,0,2006,0,Auburn
492000.0,4.0,2.5,3305,16164,1.5,5,1,1922,1,Shoreline
1225000.0,4.0,2.25,3070,16028,1.0,3,1,1976,0,Mercer Island
1060000.0,4.0,2.5,4570,16015,2.0,3,0,1990,1,Sammamish
1225000.0,4.0,2.5,2740,16007,2.0,3,0,1984,0,Medina
775000.0,4.0,2.75,3010,15992,2.0,3,0,1996,0,Sammamish
1350000.0,4.0,3.25,3300,15907,2.0,5,0,1985,0,Mercer Island
1250000.0,4.0,2.5,3220,15600,1.0,5,1,1973,0,Bellevue
402000.0,4.0,2.75,2950,15540,1.0,4,1,1974,0,Kent
275000.0,4.0,1.5,1930,15531,2.0,3,0,1979,1,Federal Way
300000.0,4.0,2.5,2680,15508,2.0,3,0,1999,0,Federal Way
563000.0,4.0,3.0,3100,15480,2.0,3,1,1996,0,Kenmore
425000.0,4.0,2.75,2440,15349,2.0,4,0,1957,1,Des Moines
500000.0,4.0,2.75,2280,15347,1.0,5,0,1960,0,Newcastle
762000.0,4.0,3.5,4000,15253,2.0,3,0,2007,0,Snoqualmie
740000.0,4.0,2.5,3360,15091,2.0,3,0,1997,0,Redmond
530000.0,4.0,2.25,1980,15086,2.0,3,0,1981,1,Sammamish
500000.0,4.0,3.0,3720,15048,3.0,3,0,1979,1,Renton
599950.0,4.0,3.5,3730,15029,2.0,3,1,1991,0,Kent
530000.0,4.0,2.75,2450,15002,1.0,5,0,1974,0,Normandy Park
2458000.0,4.0,5.25,6500,14986,2.0,3,1,2001,0,Medina
604700.0,4.0,2.75,2750,14982,1.0,3,1,1981,1,Des Moines
367300.0,4.0,2.75,2190,14937,2.0,3,0,1993,0,Auburn
600000.0,4.0,3.25,4690,14930,2.0,3,1,1995,0,Lake Forest Park
690408.62069,4.0,2.5,3210,14910,2.0,3,0,1995,0,Sammamish
619420.0,4.0,2.75,2450,14803,2.0,4,0,1988,0,Newcastle
240000.0,4.0,2.0,1790,14690,1.0,4,1,1960,1,Des Moines
